Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
STAKEMID,5441,21-APR-1987 15:20,G,Temperature,25.9,Deg C
STAKEMID,5441,21-APR-1987 15:20,G,CHLOROPHYLL-A,17.5,ug/L
STAKEMID,5441,21-APR-1987 15:20,G,CHLORIDE,83.3,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,"PHOSPHATE, TOTAL AS P",0.042,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,"KJELDAHL NITROGEN, TOTAL",1.71,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,NITRITE-N,-0.004,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,COLOR,34.0,PCU
STAKEMID,5441,21-APR-1987 15:20,G,TURBIDITY,4.3,NTU
STAKEMID,5441,21-APR-1987 15:20,G,SECCHI DISK DEPTH,1.05,meters
STAKEMID,5441,21-APR-1987 15:20,G,"PH, FIELD",8.4,None
STAKEMID,5441,21-APR-1987 15:20,G,"SP CONDUCTIVITY, FIELD",580.0,uS/cm
STAKEMID,5441,21-APR-1987 15:20,G,DISSOLVED OXYGEN,8.1,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,"ALKALINITY, TOT, CACO3",112.5,mg/L
STAKEMID,5441,21-APR-1987 15:20,G,"CHLOROPHYLL-A, CORRECTED",16.5,ug/L
STAKEMID,5441,21-APR-1987 15:20,G,PHEOPHYTIN,1.2,ug/L
STAKEMID,5468,05-MAY-1987 13:15,G,Temperature,29.2,Deg C
STAKEMID,5468,05-MAY-1987 13:15,G,"CHLOROPHYLL-A, CORRECTED",10.9,ug/L
STAKEMID,5468,05-MAY-1987 13:15,G,"ALKALINITY, TOT, CACO3",109.5,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,NITRATE-N,-0.004,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,PHEOPHYTIN,-0.3,ug/L
STAKEMID,5468,05-MAY-1987 13:15,G,CHLOROPHYLL-A,11.0,ug/L
STAKEMID,5468,05-MAY-1987 13:15,G,CHLORIDE,97.5,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,"PHOSPHATE, TOTAL AS P",0.052000000000000005,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,"PHOSPHATE, ORTHO AS P",0.005,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,"KJELDAHL NITROGEN, TOTAL",1.93,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,NITRITE-N,-0.004,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5468,05-MAY-1987 13:15,G,COLOR,35.0,PCU
STAKEMID,5468,05-MAY-1987 13:15,G,TURBIDITY,8.6,NTU
STAKEMID,5468,05-MAY-1987 13:15,G,SECCHI DISK DEPTH,1.1,meters
STAKEMID,5468,05-MAY-1987 13:15,G,"PH, FIELD",7.8,None
STAKEMID,5468,05-MAY-1987 13:15,G,"SP CONDUCTIVITY, FIELD",631.0,uS/cm
STAKEMID,5468,05-MAY-1987 13:15,G,DISSOLVED OXYGEN,7.7,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,NITRATE-N,-0.004,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,Temperature,30.0,Deg C
STAKEMID,5518,20-MAY-1987 14:35,G,CHLOROPHYLL-A,12.0,ug/L
STAKEMID,5518,20-MAY-1987 14:35,G,CHLORIDE,84.7,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,"PHOSPHATE, TOTAL AS P",0.028999999999999998,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,"PHOSPHATE, ORTHO AS P",0.004,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,"KJELDAHL NITROGEN, TOTAL",1.75,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,AMMONIA-N,0.02,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,NITRITE-N,-0.004,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,COLOR,40.0,PCU
STAKEMID,5518,20-MAY-1987 14:35,G,TURBIDITY,5.6,NTU
STAKEMID,5518,20-MAY-1987 14:35,G,SECCHI DISK DEPTH,1.5,meters
STAKEMID,5518,20-MAY-1987 14:35,G,"PH, FIELD",7.5,None
STAKEMID,5518,20-MAY-1987 14:35,G,"SP CONDUCTIVITY, FIELD",624.0,uS/cm
STAKEMID,5518,20-MAY-1987 14:35,G,DISSOLVED OXYGEN,7.7,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,"ALKALINITY, TOT, CACO3",121.9,mg/L
STAKEMID,5518,20-MAY-1987 14:35,G,"CHLOROPHYLL-A, CORRECTED",11.6,ug/L
STAKEMID,5518,20-MAY-1987 14:35,G,PHEOPHYTIN,0.3,ug/L
STAKEMID,5541,02-JUN-1987 13:55,G,Temperature,32.5,Deg C
STAKEMID,5541,02-JUN-1987 13:55,G,DISSOLVED OXYGEN,7.7,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,"SP CONDUCTIVITY, FIELD",609.0,uS/cm
STAKEMID,5541,02-JUN-1987 13:55,G,"PH, FIELD",7.8,None
STAKEMID,5541,02-JUN-1987 13:55,G,SECCHI DISK DEPTH,1.4,meters
STAKEMID,5541,02-JUN-1987 13:55,G,TURBIDITY,0.6,NTU
STAKEMID,5541,02-JUN-1987 13:55,G,COLOR,38.0,PCU
STAKEMID,5541,02-JUN-1987 13:55,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,NITRITE-N,-0.004,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,"KJELDAHL NITROGEN, TOTAL",1.32,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,"PHOSPHATE, ORTHO AS P",0.005,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,"PHOSPHATE, TOTAL AS P",0.017,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,CHLORIDE,84.2,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,CHLOROPHYLL-A,6.7,ug/L
STAKEMID,5541,02-JUN-1987 13:55,G,PHEOPHYTIN,0.2,ug/L
STAKEMID,5541,02-JUN-1987 13:55,G,NITRATE-N,-0.004,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,"ALKALINITY, TOT, CACO3",119.7,mg/L
STAKEMID,5541,02-JUN-1987 13:55,G,"CHLOROPHYLL-A, CORRECTED",6.5,ug/L
STAKEMID,5590,16-JUN-1987 10:50,G,PHEOPHYTIN,0.7,ug/L
STAKEMID,5590,16-JUN-1987 10:50,G,"KJELDAHL NITROGEN, TOTAL",1.59,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,NITRITE-N,-0.004,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,COLOR,41.0,PCU
STAKEMID,5590,16-JUN-1987 10:50,G,TURBIDITY,4.2,NTU
STAKEMID,5590,16-JUN-1987 10:50,G,SECCHI DISK DEPTH,1.2,meters
STAKEMID,5590,16-JUN-1987 10:50,G,"PH, FIELD",7.4,None
STAKEMID,5590,16-JUN-1987 10:50,G,"SP CONDUCTIVITY, FIELD",632.0,uS/cm
STAKEMID,5590,16-JUN-1987 10:50,G,DISSOLVED OXYGEN,5.5,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,"CHLOROPHYLL-A, CORRECTED",8.9,ug/L
STAKEMID,5590,16-JUN-1987 10:50,G,"ALKALINITY, TOT, CACO3",130.9,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,NITRATE-N,-0.004,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,CHLOROPHYLL-A,9.5,ug/L
STAKEMID,5590,16-JUN-1987 10:50,G,CHLORIDE,93.7,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,"PHOSPHATE, TOTAL AS P",0.033,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,AMMONIA-N,0.01,mg/L
STAKEMID,5590,16-JUN-1987 10:50,G,Temperature,30.9,Deg C
STAKEMID,5618,30-JUN-1987 11:00,G,"PH, FIELD",7.4,None
STAKEMID,5618,30-JUN-1987 11:00,G,COLOR,49.0,PCU
STAKEMID,5618,30-JUN-1987 11:00,G,DISSOLVED OXYGEN,7.1,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,Temperature,29.6,Deg C
STAKEMID,5618,30-JUN-1987 11:00,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,TURBIDITY,2.8,NTU
STAKEMID,5618,30-JUN-1987 11:00,G,SECCHI DISK DEPTH,1.1,meters
STAKEMID,5618,30-JUN-1987 11:00,G,"CHLOROPHYLL-A, CORRECTED",13.5,ug/L
STAKEMID,5618,30-JUN-1987 11:00,G,"ALKALINITY, TOT, CACO3",121.5,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,NITRATE-N,-0.004,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,PHEOPHYTIN,4.1,ug/L
STAKEMID,5618,30-JUN-1987 11:00,G,CHLOROPHYLL-A,16.3,ug/L
STAKEMID,5618,30-JUN-1987 11:00,G,CHLORIDE,96.7,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,"PHOSPHATE, TOTAL AS P",0.035,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,"PHOSPHATE, ORTHO AS P",0.02,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,"KJELDAHL NITROGEN, TOTAL",1.72,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,NITRITE-N,-0.004,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5618,30-JUN-1987 11:00,G,"SP CONDUCTIVITY, FIELD",644.0,uS/cm
STAKEMID,5668,15-JUL-1987 10:55,G,"ALKALINITY, TOT, CACO3",119.8,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,Temperature,31.1,Deg C
STAKEMID,5668,15-JUL-1987 10:55,G,PHEOPHYTIN,5.3,ug/L
STAKEMID,5668,15-JUL-1987 10:55,G,CHLOROPHYLL-A,28.6,ug/L
STAKEMID,5668,15-JUL-1987 10:55,G,CHLORIDE,96.1,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,"PHOSPHATE, TOTAL AS P",0.032,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,"PHOSPHATE, ORTHO AS P",0.017,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,"KJELDAHL NITROGEN, TOTAL",1.66,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,NITRITE-N,-0.004,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,COLOR,37.0,PCU
STAKEMID,5668,15-JUL-1987 10:55,G,TURBIDITY,4.8,NTU
STAKEMID,5668,15-JUL-1987 10:55,G,SECCHI DISK DEPTH,1.0,meters
STAKEMID,5668,15-JUL-1987 10:55,G,"PH, FIELD",7.6,None
STAKEMID,5668,15-JUL-1987 10:55,G,"SP CONDUCTIVITY, FIELD",617.0,uS/cm
STAKEMID,5668,15-JUL-1987 10:55,G,DISSOLVED OXYGEN,6.3,mg/L
STAKEMID,5668,15-JUL-1987 10:55,G,"CHLOROPHYLL-A, CORRECTED",24.8,ug/L
STAKEMID,5668,15-JUL-1987 10:55,G,NITRATE-N,-0.004,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,"CHLOROPHYLL-A, CORRECTED",12.8,ug/L
STAKEMID,5712,28-JUL-1987 11:37,G,"ALKALINITY, TOT, CACO3",123.3,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,NITRATE-N,-0.004,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,PHEOPHYTIN,0.6,ug/L
STAKEMID,5712,28-JUL-1987 11:37,G,CHLOROPHYLL-A,13.4,ug/L
STAKEMID,5712,28-JUL-1987 11:37,G,CHLORIDE,91.2,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,"PHOSPHATE, TOTAL AS P",0.055,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,"KJELDAHL NITROGEN, TOTAL",1.88,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,NITRITE-N,0.006999999999999999,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,COLOR,35.0,PCU
STAKEMID,5712,28-JUL-1987 11:37,G,TURBIDITY,3.1,NTU
STAKEMID,5712,28-JUL-1987 11:37,G,SECCHI DISK DEPTH,1.1,meters
STAKEMID,5712,28-JUL-1987 11:37,G,"PH, FIELD",8.0,None
STAKEMID,5712,28-JUL-1987 11:37,G,"SP CONDUCTIVITY, FIELD",608.0,uS/cm
STAKEMID,5712,28-JUL-1987 11:37,G,DISSOLVED OXYGEN,7.0,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,"PHOSPHATE, ORTHO AS P",0.013000000000000001,mg/L
STAKEMID,5712,28-JUL-1987 11:37,G,Temperature,31.1,Deg C
STAKEMID,5748,11-AUG-1987 11:40,G,DISSOLVED OXYGEN,7.2,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,"SP CONDUCTIVITY, FIELD",594.0,uS/cm
STAKEMID,5748,11-AUG-1987 11:40,G,Temperature,29.7,Deg C
STAKEMID,5748,11-AUG-1987 11:40,G,"CHLOROPHYLL-A, CORRECTED",7.3,ug/L
STAKEMID,5748,11-AUG-1987 11:40,G,"ALKALINITY, TOT, CACO3",123.6,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,NITRATE-N,-0.004,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,PHEOPHYTIN,1.6,ug/L
STAKEMID,5748,11-AUG-1987 11:40,G,CHLOROPHYLL-A,8.5,ug/L
STAKEMID,5748,11-AUG-1987 11:40,G,CHLORIDE,90.9,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,"PHOSPHATE, TOTAL AS P",0.031,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,"PHOSPHATE, ORTHO AS P",0.015,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,"KJELDAHL NITROGEN, TOTAL",1.29,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,NITRITE-N,-0.004,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5748,11-AUG-1987 11:40,G,COLOR,35.0,PCU
STAKEMID,5748,11-AUG-1987 11:40,G,TURBIDITY,2.4,NTU
STAKEMID,5748,11-AUG-1987 11:40,G,SECCHI DISK DEPTH,1.1,meters
STAKEMID,5748,11-AUG-1987 11:40,G,"PH, FIELD",7.4,None
STAKEMID,5792,25-AUG-1987 11:38,G,Temperature,30.4,Deg C
STAKEMID,5792,25-AUG-1987 11:38,G,"CHLOROPHYLL-A, CORRECTED",7.2,ug/L
STAKEMID,5792,25-AUG-1987 11:38,G,NITRATE-N,-0.004,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,PHEOPHYTIN,1.6,ug/L
STAKEMID,5792,25-AUG-1987 11:38,G,CHLOROPHYLL-A,8.3,ug/L
STAKEMID,5792,25-AUG-1987 11:38,G,CHLORIDE,95.9,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,"PHOSPHATE, TOTAL AS P",0.042,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,"KJELDAHL NITROGEN, TOTAL",1.19,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,NITRITE-N,-0.004,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,COLOR,34.0,PCU
STAKEMID,5792,25-AUG-1987 11:38,G,TURBIDITY,1.3,NTU
STAKEMID,5792,25-AUG-1987 11:38,G,SECCHI DISK DEPTH,1.1,meters
STAKEMID,5792,25-AUG-1987 11:38,G,"PH, FIELD",7.8,None
STAKEMID,5792,25-AUG-1987 11:38,G,"SP CONDUCTIVITY, FIELD",624.0,uS/cm
STAKEMID,5792,25-AUG-1987 11:38,G,DISSOLVED OXYGEN,8.0,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,"PHOSPHATE, ORTHO AS P",0.018000000000000002,mg/L
STAKEMID,5792,25-AUG-1987 11:38,G,"ALKALINITY, TOT, CACO3",123.5,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,"SP CONDUCTIVITY, FIELD",601.0,uS/cm
STAKEMID,5828,09-SEP-1987 12:45,G,DISSOLVED OXYGEN,5.7,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,Temperature,30.9,Deg C
STAKEMID,5828,09-SEP-1987 12:45,G,"CHLOROPHYLL-A, CORRECTED",17.8,ug/L
STAKEMID,5828,09-SEP-1987 12:45,G,"ALKALINITY, TOT, CACO3",116.5,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,NITRATE-N,-0.004,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,PHEOPHYTIN,2.4,ug/L
STAKEMID,5828,09-SEP-1987 12:45,G,CHLOROPHYLL-A,19.7,ug/L
STAKEMID,5828,09-SEP-1987 12:45,G,CHLORIDE,91.2,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,"PHOSPHATE, TOTAL AS P",0.038,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,"PHOSPHATE, ORTHO AS P",0.008,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,"KJELDAHL NITROGEN, TOTAL",1.68,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,NITRITE-N,-0.004,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,NITRATE+NITRITE-N,-0.004,mg/L
STAKEMID,5828,09-SEP-1987 12:45,G,COLOR,27.0,PCU
STAKEMID,5828,09-SEP-1987 12:45,G,TURBIDITY,4.1,NTU
STAKEMID,5828,09-SEP-1987 12:45,G,SECCHI DISK DEPTH,1.05,meters
STAKEMID,5828,09-SEP-1987 12:45,G,"PH, FIELD",7.7,None
STAKEMID,5877,22-SEP-1987 11:55,G,CHLOROPHYLL-A,1.9,ug/L
STAKEMID,5877,22-SEP-1987 11:55,G,AMMONIA-N,-0.01,mg/L
STAKEMID,5877,22-SEP-1987 11:55,G,"PHOSPHATE, TOTAL AS P",0.018000000000000002,mg/L
STAKEMID,5877,22-SEP-1987 11:55,G,"PHOSPHATE, ORTHO AS P",0.017,mg/L
STAKEMID,5877,22-SEP-1987 11:55,G,"KJELDAHL NITROGEN, TOTAL",1.48,mg/L
STAKEMID,5877,22-SEP-1987 11:55,G,NITRITE-N,0.009000000000000001,mg/L
