Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
IPOUT,6613,11-JUL-1988 13:00,G,"SP CONDUCTIVITY, FIELD",485.0,uS/cm
IPOUT,6613,11-JUL-1988 13:00,G,"PH, FIELD",8.5,None
IPOUT,6613,11-JUL-1988 13:00,G,SECCHI DISK DEPTH,0.7,meters
IPOUT,6613,11-JUL-1988 13:00,G,TURBIDITY,8.3,NTU
IPOUT,6613,11-JUL-1988 13:00,G,COLOR,43.0,PCU
IPOUT,6613,11-JUL-1988 13:00,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,AMMONIA-N,-0.01,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,"CHLOROPHYLL-A, CORRECTED",32.6,ug/L
IPOUT,6694,26-JUL-1988 12:45,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,COLOR,33.0,PCU
IPOUT,6694,26-JUL-1988 12:45,G,TURBIDITY,3.8,NTU
IPOUT,6694,26-JUL-1988 12:45,G,SECCHI DISK DEPTH,0.7,meters
IPOUT,6694,26-JUL-1988 12:45,G,"PH, FIELD",8.5,None
IPOUT,6694,26-JUL-1988 12:45,G,"SP CONDUCTIVITY, FIELD",490.0,uS/cm
IPOUT,6694,26-JUL-1988 12:45,G,DISSOLVED OXYGEN,8.9,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,"ALKALINITY, TOT, CACO3",93.9,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,NITRATE-N,-0.004,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,PHEOPHYTIN,2.1,ug/L
IPOUT,6694,26-JUL-1988 12:45,G,CHLOROPHYLL-A,34.7,ug/L
IPOUT,6694,26-JUL-1988 12:45,G,CHLORIDE,70.4,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,"PHOSPHATE, TOTAL AS P",0.062,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,"KJELDAHL NITROGEN, TOTAL",1.17,mg/L
IPOUT,6694,26-JUL-1988 12:45,G,Temperature,32.0,Deg C
IPOUT,6694,26-JUL-1988 12:45,G,NITRITE-N,-0.004,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,Temperature,31.8,Deg C
IPOUT,6751,08-AUG-1988 12:41,G,"PH, FIELD",8.4,None
IPOUT,6751,08-AUG-1988 12:41,G,SECCHI DISK DEPTH,0.8,meters
IPOUT,6751,08-AUG-1988 12:41,G,TURBIDITY,1.9,NTU
IPOUT,6751,08-AUG-1988 12:41,G,COLOR,25.0,PCU
IPOUT,6751,08-AUG-1988 12:41,G,NITRATE+NITRITE-N,0.008,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,NITRITE-N,-0.004,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,AMMONIA-N,-0.01,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,"KJELDAHL NITROGEN, TOTAL",0.95,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,"PHOSPHATE, TOTAL AS P",0.036000000000000004,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,CHLORIDE,76.7,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,CHLOROPHYLL-A,28.0,ug/L
IPOUT,6751,08-AUG-1988 12:41,G,PHEOPHYTIN,-1.4,ug/L
IPOUT,6751,08-AUG-1988 12:41,G,NITRATE-N,0.004,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,"ALKALINITY, TOT, CACO3",111.5,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,"CHLOROPHYLL-A, CORRECTED",28.2,ug/L
IPOUT,6751,08-AUG-1988 12:41,G,DISSOLVED OXYGEN,8.1,mg/L
IPOUT,6751,08-AUG-1988 12:41,G,"SP CONDUCTIVITY, FIELD",519.0,uS/cm
IPOUT,6820,22-AUG-1988 12:22,G,DISSOLVED OXYGEN,8.7,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,Temperature,31.3,Deg C
IPOUT,6820,22-AUG-1988 12:22,G,"PH, FIELD",8.5,None
IPOUT,6820,22-AUG-1988 12:22,G,SECCHI DISK DEPTH,0.7,meters
IPOUT,6820,22-AUG-1988 12:22,G,TURBIDITY,5.2,NTU
IPOUT,6820,22-AUG-1988 12:22,G,COLOR,31.0,PCU
IPOUT,6820,22-AUG-1988 12:22,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,NITRITE-N,-0.004,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,AMMONIA-N,-0.01,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,"KJELDAHL NITROGEN, TOTAL",1.13,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,"PHOSPHATE, TOTAL AS P",0.073,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,CHLORIDE,71.3,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,CHLOROPHYLL-A,39.5,ug/L
IPOUT,6820,22-AUG-1988 12:22,G,PHEOPHYTIN,-3.9,ug/L
IPOUT,6820,22-AUG-1988 12:22,G,NITRATE-N,-0.004,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,"ALKALINITY, TOT, CACO3",94.2,mg/L
IPOUT,6820,22-AUG-1988 12:22,G,"CHLOROPHYLL-A, CORRECTED",40.9,ug/L
IPOUT,6820,22-AUG-1988 12:22,G,"SP CONDUCTIVITY, FIELD",505.0,uS/cm
IPOUT,6928,19-SEP-1988 12:40,G,COLOR,40.0,PCU
IPOUT,6928,19-SEP-1988 12:40,G,"CHLOROPHYLL-A, CORRECTED",22.1,ug/L
IPOUT,6928,19-SEP-1988 12:40,G,DISSOLVED OXYGEN,9.3,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,"SP CONDUCTIVITY, FIELD",509.0,uS/cm
IPOUT,6928,19-SEP-1988 12:40,G,"PH, FIELD",8.3,None
IPOUT,6928,19-SEP-1988 12:40,G,SECCHI DISK DEPTH,0.4,meters
IPOUT,6928,19-SEP-1988 12:40,G,TURBIDITY,9.1,NTU
IPOUT,6928,19-SEP-1988 12:40,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,NITRITE-N,-0.004,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,AMMONIA-N,-0.01,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,"KJELDAHL NITROGEN, TOTAL",1.24,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,"PHOSPHATE, ORTHO AS P",0.006,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,"PHOSPHATE, TOTAL AS P",0.06,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,CHLORIDE,68.5,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,CHLOROPHYLL-A,23.5,ug/L
IPOUT,6928,19-SEP-1988 12:40,G,PHEOPHYTIN,1.4,ug/L
IPOUT,6928,19-SEP-1988 12:40,G,NITRATE-N,-0.004,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,"ALKALINITY, TOT, CACO3",92.6,mg/L
IPOUT,6928,19-SEP-1988 12:40,G,Temperature,30.7,Deg C
IPOUT,7006,06-OCT-1988 10:30,G,CHLOROPHYLL-A,26.6,ug/L
IPOUT,7006,06-OCT-1988 10:30,G,"CHLOROPHYLL-A, CORRECTED",23.9,ug/L
IPOUT,7006,06-OCT-1988 10:30,G,"PHOSPHATE, TOTAL AS P",0.053,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,"KJELDAHL NITROGEN, TOTAL",1.29,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,AMMONIA-N,-0.01,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,NITRITE-N,-0.004,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,NITRATE+NITRITE-N,0.038,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,COLOR,36.0,PCU
IPOUT,7006,06-OCT-1988 10:30,G,TURBIDITY,8.2,NTU
IPOUT,7006,06-OCT-1988 10:30,G,SECCHI DISK DEPTH,0.7,meters
IPOUT,7006,06-OCT-1988 10:30,G,"PH, FIELD",8.3,None
IPOUT,7006,06-OCT-1988 10:30,G,"SP CONDUCTIVITY, FIELD",540.0,uS/cm
IPOUT,7006,06-OCT-1988 10:30,G,DISSOLVED OXYGEN,8.2,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,PHEOPHYTIN,3.8,ug/L
IPOUT,7006,06-OCT-1988 10:30,G,Temperature,26.5,Deg C
IPOUT,7006,06-OCT-1988 10:30,G,NITRATE-N,0.034,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,"ALKALINITY, TOT, CACO3",108.3,mg/L
IPOUT,7006,06-OCT-1988 10:30,G,CHLORIDE,73.3,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,HARDNESS AS CACO3,158.1,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,"IRON, TOTAL",170.0,ug/L
IPOUT,7061,17-OCT-1988 12:21,G,CHLOROPHYLL-A,25.1,ug/L
IPOUT,7061,17-OCT-1988 12:21,G,PHEOPHYTIN,-1.4,ug/L
IPOUT,7061,17-OCT-1988 12:21,G,"ALKALINITY, TOT, CACO3",104.5,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,"CHLOROPHYLL-A, CORRECTED",25.2,ug/L
IPOUT,7061,17-OCT-1988 12:21,G,SULFATE,37.1,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,CHLORIDE,71.8,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,MAGNESIUM,14.2,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,CALCIUM,39.9,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,POTASSIUM,5.29,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,SODIUM,47.45,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,SILICA,10.7,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,"PHOSPHATE, TOTAL AS P",0.054000000000000006,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,"KJELDAHL NITROGEN, TOTAL",1.36,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,AMMONIA-N,-0.01,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,NITRITE-N,0.006999999999999999,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,NITRATE+NITRITE-N,0.005,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,COLOR,32.0,PCU
IPOUT,7061,17-OCT-1988 12:21,G,TURBIDITY,5.2,NTU
IPOUT,7061,17-OCT-1988 12:21,G,SECCHI DISK DEPTH,0.75,meters
IPOUT,7061,17-OCT-1988 12:21,G,"PH, FIELD",8.6,None
IPOUT,7061,17-OCT-1988 12:21,G,"SP CONDUCTIVITY, FIELD",533.0,uS/cm
IPOUT,7061,17-OCT-1988 12:21,G,DISSOLVED OXYGEN,8.9,mg/L
IPOUT,7061,17-OCT-1988 12:21,G,Temperature,23.6,Deg C
IPOUT,7132,31-OCT-1988 12:01,G,SECCHI DISK DEPTH,1.0,meters
IPOUT,7132,31-OCT-1988 12:01,G,"CHLOROPHYLL-A, CORRECTED",15.2,ug/L
IPOUT,7132,31-OCT-1988 12:01,G,"ALKALINITY, TOT, CACO3",108.6,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,DISSOLVED OXYGEN,9.4,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,"SP CONDUCTIVITY, FIELD",516.0,uS/cm
IPOUT,7132,31-OCT-1988 12:01,G,"PH, FIELD",8.5,None
IPOUT,7132,31-OCT-1988 12:01,G,TURBIDITY,4.1,NTU
IPOUT,7132,31-OCT-1988 12:01,G,COLOR,36.0,PCU
IPOUT,7132,31-OCT-1988 12:01,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,NITRITE-N,0.004,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,AMMONIA-N,-0.01,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,"KJELDAHL NITROGEN, TOTAL",1.23,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,"PHOSPHATE, TOTAL AS P",0.046,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,CHLORIDE,66.0,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,CHLOROPHYLL-A,19.2,ug/L
IPOUT,7132,31-OCT-1988 12:01,G,PHEOPHYTIN,6.1,ug/L
IPOUT,7132,31-OCT-1988 12:01,G,NITRATE-N,-0.004,mg/L
IPOUT,7132,31-OCT-1988 12:01,G,Temperature,26.1,Deg C
IPOUT,7201,14-NOV-1988 14:15,G,"PHOSPHATE, ORTHO AS P",0.005,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,"PHOSPHATE, TOTAL AS P",0.05,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,AMMONIA-N,-0.01,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,NITRITE-N,-0.004,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,NITRATE+NITRITE-N,0.006999999999999999,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,COLOR,29.0,PCU
IPOUT,7201,14-NOV-1988 14:15,G,TURBIDITY,6.0,NTU
IPOUT,7201,14-NOV-1988 14:15,G,SECCHI DISK DEPTH,0.9,meters
IPOUT,7201,14-NOV-1988 14:15,G,"PH, FIELD",7.7,None
IPOUT,7201,14-NOV-1988 14:15,G,"SP CONDUCTIVITY, FIELD",511.0,uS/cm
IPOUT,7201,14-NOV-1988 14:15,G,DISSOLVED OXYGEN,9.3,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,Temperature,25.7,Deg C
IPOUT,7201,14-NOV-1988 14:15,G,"CHLOROPHYLL-A, CORRECTED",24.2,ug/L
IPOUT,7201,14-NOV-1988 14:15,G,"ALKALINITY, TOT, CACO3",101.6,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,NITRATE-N,-0.004,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,PHEOPHYTIN,-2.2,ug/L
IPOUT,7201,14-NOV-1988 14:15,G,CHLOROPHYLL-A,23.4,ug/L
IPOUT,7201,14-NOV-1988 14:15,G,CHLORIDE,67.8,mg/L
IPOUT,7201,14-NOV-1988 14:15,G,"KJELDAHL NITROGEN, TOTAL",1.46,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,CHLORIDE,72.5,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,"PHOSPHATE, TOTAL AS P",0.064,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,"PHOSPHATE, ORTHO AS P",0.006,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,"KJELDAHL NITROGEN, TOTAL",1.91,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,NITRITE-N,-0.004,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,COLOR,13.0,PCU
IPOUT,7267,29-NOV-1988 13:15,G,TURBIDITY,6.9,NTU
IPOUT,7267,29-NOV-1988 13:15,G,SECCHI DISK DEPTH,0.7,meters
IPOUT,7267,29-NOV-1988 13:15,G,"PH, FIELD",8.5,None
IPOUT,7267,29-NOV-1988 13:15,G,"SP CONDUCTIVITY, FIELD",545.0,uS/cm
IPOUT,7267,29-NOV-1988 13:15,G,DISSOLVED OXYGEN,9.2,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,AMMONIA-N,0.0,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,"CHLOROPHYLL-A, CORRECTED",66.3,ug/L
IPOUT,7267,29-NOV-1988 13:15,G,"ALKALINITY, TOT, CACO3",106.8,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,NITRATE-N,-0.004,mg/L
IPOUT,7267,29-NOV-1988 13:15,G,PHEOPHYTIN,2.0,ug/L
IPOUT,7267,29-NOV-1988 13:15,G,CHLOROPHYLL-A,69.1,ug/L
IPOUT,7267,29-NOV-1988 13:15,G,Temperature,20.6,Deg C
IPOUT,7336,12-DEC-1988 13:30,G,Temperature,21.6,Deg C
IPOUT,7336,12-DEC-1988 13:30,G,"CHLOROPHYLL-A, CORRECTED",48.7,ug/L
IPOUT,7336,12-DEC-1988 13:30,G,DISSOLVED OXYGEN,9.5,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,"SP CONDUCTIVITY, FIELD",538.0,uS/cm
IPOUT,7336,12-DEC-1988 13:30,G,"PH, FIELD",8.1,None
IPOUT,7336,12-DEC-1988 13:30,G,SECCHI DISK DEPTH,0.65,meters
IPOUT,7336,12-DEC-1988 13:30,G,TURBIDITY,6.9,NTU
IPOUT,7336,12-DEC-1988 13:30,G,COLOR,30.0,PCU
IPOUT,7336,12-DEC-1988 13:30,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,NITRITE-N,-0.004,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,"KJELDAHL NITROGEN, TOTAL",1.58,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,"PHOSPHATE, ORTHO AS P",0.005,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,"PHOSPHATE, TOTAL AS P",0.067,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,CHLORIDE,73.1,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,CHLOROPHYLL-A,48.6,ug/L
IPOUT,7336,12-DEC-1988 13:30,G,PHEOPHYTIN,-2.2,ug/L
IPOUT,7336,12-DEC-1988 13:30,G,NITRATE-N,-0.004,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,"ALKALINITY, TOT, CACO3",109.3,mg/L
IPOUT,7336,12-DEC-1988 13:30,G,AMMONIA-N,0.0,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,Temperature,23.4,Deg C
IPOUT,7387,10-JAN-1989 13:00,G,"CHLOROPHYLL-A, CORRECTED",14.9,ug/L
IPOUT,7387,10-JAN-1989 13:00,G,"ALKALINITY, TOT, CACO3",119.1,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,NITRATE-N,-0.004,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,PHEOPHYTIN,0.3,ug/L
IPOUT,7387,10-JAN-1989 13:00,G,CHLOROPHYLL-A,15.4,ug/L
IPOUT,7387,10-JAN-1989 13:00,G,"IRON, TOTAL",100.0,ug/L
IPOUT,7387,10-JAN-1989 13:00,G,HARDNESS AS CACO3,166.5,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,SULFATE,40.5,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,CHLORIDE,79.3,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,MAGNESIUM,14.98,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,CALCIUM,42.0,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,POTASSIUM,5.32,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,SODIUM,51.81,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,SILICA,10.7,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,"PHOSPHATE, TOTAL AS P",0.043,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,"PHOSPHATE, ORTHO AS P",0.004,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,"KJELDAHL NITROGEN, TOTAL",1.1,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,NITRITE-N,-0.004,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,AMMONIA-N,0.0,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,DISSOLVED OXYGEN,8.8,mg/L
IPOUT,7387,10-JAN-1989 13:00,G,"SP CONDUCTIVITY, FIELD",572.0,uS/cm
IPOUT,7387,10-JAN-1989 13:00,G,"PH, FIELD",8.0,None
IPOUT,7387,10-JAN-1989 13:00,G,SECCHI DISK DEPTH,1.1,meters
IPOUT,7387,10-JAN-1989 13:00,G,TURBIDITY,3.6,NTU
IPOUT,7387,10-JAN-1989 13:00,G,COLOR,32.0,PCU
IPOUT,7387,10-JAN-1989 13:00,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,TURBIDITY,5.2,NTU
IPOUT,7456,24-JAN-1989 12:20,G,NITRATE-N,-0.004,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,"PH, FIELD",8.1,None
IPOUT,7456,24-JAN-1989 12:20,G,"SP CONDUCTIVITY, FIELD",567.0,uS/cm
IPOUT,7456,24-JAN-1989 12:20,G,DISSOLVED OXYGEN,9.4,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,AMMONIA-N,0.0,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,"ALKALINITY, TOT, CACO3",122.1,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,PHEOPHYTIN,0.4,ug/L
IPOUT,7456,24-JAN-1989 12:20,G,CHLOROPHYLL-A,20.8,ug/L
IPOUT,7456,24-JAN-1989 12:20,G,CHLORIDE,79.5,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,"PHOSPHATE, TOTAL AS P",0.048,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,"PHOSPHATE, ORTHO AS P",0.005,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,"KJELDAHL NITROGEN, TOTAL",1.5,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,NITRITE-N,-0.004,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,7456,24-JAN-1989 12:20,G,COLOR,28.0,PCU
IPOUT,7456,24-JAN-1989 12:20,G,Temperature,18.9,Deg C
IPOUT,7456,24-JAN-1989 12:20,G,"CHLOROPHYLL-A, CORRECTED",20.1,ug/L
IPOUT,7456,24-JAN-1989 12:20,G,SECCHI DISK DEPTH,1.1,meters
IPOUT,7508,06-FEB-1989 12:49,G,Temperature,25.4,Deg C
IPOUT,7508,06-FEB-1989 12:49,G,"CHLOROPHYLL-A, CORRECTED",33.8,ug/L
IPOUT,7508,06-FEB-1989 12:49,G,"SP CONDUCTIVITY, FIELD",560.0,uS/cm
IPOUT,7508,06-FEB-1989 12:49,G,"PH, FIELD",8.3,None
IPOUT,7508,06-FEB-1989 12:49,G,SECCHI DISK DEPTH,0.8,meters
IPOUT,7508,06-FEB-1989 12:49,G,TURBIDITY,6.8,NTU
IPOUT,7508,06-FEB-1989 12:49,G,COLOR,34.0,PCU
IPOUT,7508,06-FEB-1989 12:49,G,NITRATE+NITRITE-N,-0.004,mg/L
IPOUT,7508,06-FEB-1989 12:49,G,NITRITE-N,-0.004,mg/L
IPOUT,7508,06-FEB-1989 12:49,G,AMMONIA-N,-0.01,mg/L
IPOUT,7508,06-FEB-1989 12:49,G,"KJELDAHL NITROGEN, TOTAL",1.25,mg/L
IPOUT,7508,06-FEB-1989 12:49,G,"PHOSPHATE, ORTHO AS P",0.006999999999999999,mg/L
IPOUT,7508,06-FEB-1989 12:49,G,"PHOSPHATE, TOTAL AS P",0.042,mg/L
IPOUT,7508,06-FEB-1989 12:49,G,CHLORIDE,80.7,mg/L
IPOUT,7508,06-FEB-1989 12:49,G,CHLOROPHYLL-A,33.7,ug/L
IPOUT,7508,06-FEB-1989 12:49,G,PHEOPHYTIN,-1.7,ug/L
IPOUT,7508,06-FEB-1989 12:49,G,NITRATE-N,-0.004,mg/L
