Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
IP2,P13901-5,10-JAN-2003 11:15,CDI,VOLATILE SUSPENDED SOLIDS,3.6,mg/L
IP2,P14786-4,04-APR-2003 10:40,CDI,VOLATILE SUSPENDED SOLIDS,5.6,mg/L
IP2,P14786-4,04-APR-2003 10:40,CDI,TOTAL SUSPENDED SOLIDS,8.4,mg/L
IP2,P17243-4,07-OCT-2003 10:15,CDI,VOLATILE SUSPENDED SOLIDS,13.0,mg/L
IP2,P17243-4,07-OCT-2003 10:15,CDI,TOTAL SUSPENDED SOLIDS,16.0,mg/L
IP2,P21443-4,06-JAN-2005 09:50,CDI,VOLATILE SUSPENDED SOLIDS,12.0,mg/L
IP2,P21443-4,06-JAN-2005 09:50,CDI,TOTAL SUSPENDED SOLIDS,46.0,mg/L
IP2,P24853-4,18-OCT-2005 09:45,CDI,VOLATILE SUSPENDED SOLIDS,8.0,mg/L
IP2,P24853-4,18-OCT-2005 09:45,CDI,TOTAL SUSPENDED SOLIDS,14.0,mg/L
IP2,P26553-4,04-APR-2006 09:30,CDI,VOLATILE SUSPENDED SOLIDS,12.0,mg/L
IP2,P26553-4,04-APR-2006 09:30,CDI,TOTAL SUSPENDED SOLIDS,20.0,mg/L
IP2,P26782-4,02-MAY-2006 09:20,CDI,VOLATILE SUSPENDED SOLIDS,15.0,mg/L
IP2,P26782-4,02-MAY-2006 09:20,CDI,TOTAL SUSPENDED SOLIDS,31.0,mg/L
IP2,P27097-1,19-JUN-2006 10:00,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
IP2,P27097-1,19-JUN-2006 10:00,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
IP2,P27097-3,19-JUN-2006 10:03,CDI,TOTAL SUSPENDED SOLIDS,20.0,mg/L
IP2,P27097-3,19-JUN-2006 10:03,CDI,VOLATILE SUSPENDED SOLIDS,13.0,mg/L
IP2,P27097-4,19-JUN-2006 10:05,CDI,TOTAL SUSPENDED SOLIDS,28.0,mg/L
IP2,P27097-4,19-JUN-2006 10:05,CDI,VOLATILE SUSPENDED SOLIDS,19.0,mg/L
IP2,P27571-1,11-JUL-2006 09:10,CDI,CHLOROPHYLL-A,-1.0,ug/L
IP2,P27571-1,11-JUL-2006 09:10,CDI,VOLATILE SUSPENDED SOLIDS,-3.0,mg/L
IP2,P27571-1,11-JUL-2006 09:10,CDI,TOTAL SUSPENDED SOLIDS,-3.0,mg/L
IP2,P27571-1,11-JUL-2006 09:10,CDI,"PHOSPHATE, TOTAL AS P",0.003,mg/L
IP2,P27571-1,11-JUL-2006 09:10,CDI,"KJELDAHL NITROGEN, TOTAL",0.14,mg/L
IP2,P27571-2,11-JUL-2006 09:12,CDI,TOTAL SUSPENDED SOLIDS,14.0,mg/L
IP2,P27571-2,11-JUL-2006 09:12,CDI,"KJELDAHL NITROGEN, TOTAL",1.03,mg/L
IP2,P27571-2,11-JUL-2006 09:12,CDI,"PHOSPHATE, TOTAL AS P",0.084,mg/L
IP2,P27571-2,11-JUL-2006 09:12,CDI,CHLOROPHYLL-A,9.0,ug/L
IP2,P27571-2,11-JUL-2006 09:12,CDI,VOLATILE SUSPENDED SOLIDS,10.0,mg/L
IP2,P27571-3,11-JUL-2006 09:15,CDI,TOTAL SUSPENDED SOLIDS,23.0,mg/L
IP2,P27571-3,11-JUL-2006 09:15,CDI,"KJELDAHL NITROGEN, TOTAL",1.25,mg/L
IP2,P27571-3,11-JUL-2006 09:15,CDI,VOLATILE SUSPENDED SOLIDS,12.0,mg/L
IP2,P27571-3,11-JUL-2006 09:15,CDI,CHLOROPHYLL-A,9.0,ug/L
IP2,P27571-3,11-JUL-2006 09:15,CDI,"PHOSPHATE, TOTAL AS P",0.105,mg/L
