Station ID,Sample ID,Collection_Date,Collection Method,Test Name,Value,Units
POLESOUT,6605,11-JUL-1988 12:05,G,"PHOSPHATE, TOTAL AS P",0.07200000000000001,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,CHLOROPHYLL-A,33.2,ug/L
POLESOUT,6691,26-JUL-1988 12:25,G,Temperature,31.8,Deg C
POLESOUT,6691,26-JUL-1988 12:25,G,NITRATE-N,-0.004,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,DISSOLVED OXYGEN,8.7,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,"SP CONDUCTIVITY, FIELD",485.0,uS/cm
POLESOUT,6691,26-JUL-1988 12:25,G,"PH, FIELD",8.5,None
POLESOUT,6691,26-JUL-1988 12:25,G,SECCHI DISK DEPTH,0.8,meters
POLESOUT,6691,26-JUL-1988 12:25,G,TURBIDITY,3.8,NTU
POLESOUT,6691,26-JUL-1988 12:25,G,COLOR,31.0,PCU
POLESOUT,6691,26-JUL-1988 12:25,G,NITRATE+NITRITE-N,-0.004,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,NITRITE-N,-0.004,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,AMMONIA-N,-0.01,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,"KJELDAHL NITROGEN, TOTAL",1.1,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,"PHOSPHATE, TOTAL AS P",0.051,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,CHLORIDE,69.7,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,"ALKALINITY, TOT, CACO3",93.2,mg/L
POLESOUT,6691,26-JUL-1988 12:25,G,"CHLOROPHYLL-A, CORRECTED",33.7,ug/L
POLESOUT,6691,26-JUL-1988 12:25,G,PHEOPHYTIN,-2.2,ug/L
POLESOUT,6748,08-AUG-1988 12:23,G,DISSOLVED OXYGEN,8.2,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,Temperature,31.6,Deg C
POLESOUT,6748,08-AUG-1988 12:23,G,AMMONIA-N,-0.01,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,"CHLOROPHYLL-A, CORRECTED",27.7,ug/L
POLESOUT,6748,08-AUG-1988 12:23,G,"ALKALINITY, TOT, CACO3",109.3,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,NITRATE-N,0.005,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,PHEOPHYTIN,-0.7,ug/L
POLESOUT,6748,08-AUG-1988 12:23,G,CHLOROPHYLL-A,28.0,ug/L
POLESOUT,6748,08-AUG-1988 12:23,G,CHLORIDE,77.9,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,"PHOSPHATE, TOTAL AS P",0.04,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,"KJELDAHL NITROGEN, TOTAL",1.25,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,NITRITE-N,-0.004,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,NITRATE+NITRITE-N,0.009000000000000001,mg/L
POLESOUT,6748,08-AUG-1988 12:23,G,COLOR,26.0,PCU
POLESOUT,6748,08-AUG-1988 12:23,G,TURBIDITY,2.1,NTU
POLESOUT,6748,08-AUG-1988 12:23,G,SECCHI DISK DEPTH,0.9,meters
POLESOUT,6748,08-AUG-1988 12:23,G,"PH, FIELD",8.4,None
POLESOUT,6748,08-AUG-1988 12:23,G,"SP CONDUCTIVITY, FIELD",521.0,uS/cm
POLESOUT,6817,22-AUG-1988 12:03,G,NITRATE-N,-0.004,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,Temperature,31.1,Deg C
POLESOUT,6817,22-AUG-1988 12:03,G,CHLOROPHYLL-A,29.0,ug/L
POLESOUT,6817,22-AUG-1988 12:03,G,CHLORIDE,71.6,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,"PHOSPHATE, TOTAL AS P",0.062,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,"KJELDAHL NITROGEN, TOTAL",1.19,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,AMMONIA-N,-0.01,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,NITRITE-N,-0.004,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,NITRATE+NITRITE-N,-0.004,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,COLOR,30.0,PCU
POLESOUT,6817,22-AUG-1988 12:03,G,TURBIDITY,4.4,NTU
POLESOUT,6817,22-AUG-1988 12:03,G,SECCHI DISK DEPTH,0.6,meters
POLESOUT,6817,22-AUG-1988 12:03,G,"PH, FIELD",8.1,None
POLESOUT,6817,22-AUG-1988 12:03,G,"SP CONDUCTIVITY, FIELD",506.0,uS/cm
POLESOUT,6817,22-AUG-1988 12:03,G,DISSOLVED OXYGEN,8.7,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,"ALKALINITY, TOT, CACO3",94.2,mg/L
POLESOUT,6817,22-AUG-1988 12:03,G,"CHLOROPHYLL-A, CORRECTED",30.3,ug/L
POLESOUT,6817,22-AUG-1988 12:03,G,PHEOPHYTIN,-3.5,ug/L
POLESOUT,6925,19-SEP-1988 12:20,G,DISSOLVED OXYGEN,9.3,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,Temperature,30.2,Deg C
POLESOUT,6925,19-SEP-1988 12:20,G,"PH, FIELD",8.3,None
POLESOUT,6925,19-SEP-1988 12:20,G,SECCHI DISK DEPTH,0.4,meters
POLESOUT,6925,19-SEP-1988 12:20,G,TURBIDITY,10.9,NTU
POLESOUT,6925,19-SEP-1988 12:20,G,COLOR,33.0,PCU
POLESOUT,6925,19-SEP-1988 12:20,G,NITRATE+NITRITE-N,-0.004,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,NITRITE-N,-0.004,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,AMMONIA-N,-0.01,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,"KJELDAHL NITROGEN, TOTAL",1.2,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,"PHOSPHATE, ORTHO AS P",0.008,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,"PHOSPHATE, TOTAL AS P",0.046,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,CHLORIDE,71.7,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,CHLOROPHYLL-A,25.4,ug/L
POLESOUT,6925,19-SEP-1988 12:20,G,PHEOPHYTIN,-1.7,ug/L
POLESOUT,6925,19-SEP-1988 12:20,G,NITRATE-N,-0.004,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,"ALKALINITY, TOT, CACO3",95.6,mg/L
POLESOUT,6925,19-SEP-1988 12:20,G,"CHLOROPHYLL-A, CORRECTED",25.8,ug/L
POLESOUT,6925,19-SEP-1988 12:20,G,"SP CONDUCTIVITY, FIELD",524.0,uS/cm
POLESOUT,7009,06-OCT-1988 10:51,G,"CHLOROPHYLL-A, CORRECTED",26.9,ug/L
POLESOUT,7009,06-OCT-1988 10:51,G,DISSOLVED OXYGEN,8.1,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,"SP CONDUCTIVITY, FIELD",539.0,uS/cm
POLESOUT,7009,06-OCT-1988 10:51,G,"PH, FIELD",8.4,None
POLESOUT,7009,06-OCT-1988 10:51,G,SECCHI DISK DEPTH,0.9,meters
POLESOUT,7009,06-OCT-1988 10:51,G,TURBIDITY,6.1,NTU
POLESOUT,7009,06-OCT-1988 10:51,G,COLOR,34.0,PCU
POLESOUT,7009,06-OCT-1988 10:51,G,NITRATE+NITRITE-N,-0.004,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,NITRITE-N,-0.004,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,AMMONIA-N,-0.01,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,"KJELDAHL NITROGEN, TOTAL",0.96,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,"PHOSPHATE, TOTAL AS P",0.047,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,CHLORIDE,73.3,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,CHLOROPHYLL-A,29.0,ug/L
POLESOUT,7009,06-OCT-1988 10:51,G,Temperature,26.7,Deg C
POLESOUT,7009,06-OCT-1988 10:51,G,PHEOPHYTIN,2.4,ug/L
POLESOUT,7009,06-OCT-1988 10:51,G,NITRATE-N,-0.004,mg/L
POLESOUT,7009,06-OCT-1988 10:51,G,"ALKALINITY, TOT, CACO3",106.0,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,TURBIDITY,5.0,NTU
POLESOUT,7058,17-OCT-1988 11:53,G,Temperature,23.4,Deg C
POLESOUT,7058,17-OCT-1988 11:53,G,POTASSIUM,5.26,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,"CHLOROPHYLL-A, CORRECTED",28.7,ug/L
POLESOUT,7058,17-OCT-1988 11:53,G,"ALKALINITY, TOT, CACO3",102.5,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,NITRATE-N,-0.004,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,PHEOPHYTIN,-5.3,ug/L
POLESOUT,7058,17-OCT-1988 11:53,G,CHLOROPHYLL-A,26.2,ug/L
POLESOUT,7058,17-OCT-1988 11:53,G,"IRON, TOTAL",110.0,ug/L
POLESOUT,7058,17-OCT-1988 11:53,G,HARDNESS AS CACO3,156.1,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,SULFATE,36.3,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,CHLORIDE,70.8,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,MAGNESIUM,14.14,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,CALCIUM,39.2,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,SODIUM,46.66,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,SILICA,10.6,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,"PHOSPHATE, TOTAL AS P",0.048,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,"KJELDAHL NITROGEN, TOTAL",1.09,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,DISSOLVED OXYGEN,8.8,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,"SP CONDUCTIVITY, FIELD",524.0,uS/cm
POLESOUT,7058,17-OCT-1988 11:53,G,"PH, FIELD",8.6,None
POLESOUT,7058,17-OCT-1988 11:53,G,SECCHI DISK DEPTH,0.75,meters
POLESOUT,7058,17-OCT-1988 11:53,G,COLOR,33.0,PCU
POLESOUT,7058,17-OCT-1988 11:53,G,NITRATE+NITRITE-N,-0.004,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,NITRITE-N,0.01,mg/L
POLESOUT,7058,17-OCT-1988 11:53,G,AMMONIA-N,-0.01,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,Temperature,25.5,Deg C
POLESOUT,7127,31-OCT-1988 11:30,G,DISSOLVED OXYGEN,8.5,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,"ALKALINITY, TOT, CACO3",110.4,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,NITRATE-N,0.01,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,PHEOPHYTIN,0.0,ug/L
POLESOUT,7127,31-OCT-1988 11:30,G,CHLOROPHYLL-A,24.7,ug/L
POLESOUT,7127,31-OCT-1988 11:30,G,CHLORIDE,69.5,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,"PHOSPHATE, TOTAL AS P",0.043,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,"PHOSPHATE, ORTHO AS P",0.004,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,"KJELDAHL NITROGEN, TOTAL",1.18,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,AMMONIA-N,0.02,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,NITRITE-N,-0.004,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,NITRATE+NITRITE-N,0.013999999999999999,mg/L
POLESOUT,7127,31-OCT-1988 11:30,G,COLOR,32.0,PCU
POLESOUT,7127,31-OCT-1988 11:30,G,TURBIDITY,4.2,NTU
POLESOUT,7127,31-OCT-1988 11:30,G,SECCHI DISK DEPTH,0.9,meters
POLESOUT,7127,31-OCT-1988 11:30,G,"PH, FIELD",8.5,None
POLESOUT,7127,31-OCT-1988 11:30,G,"SP CONDUCTIVITY, FIELD",515.0,uS/cm
POLESOUT,7127,31-OCT-1988 11:30,G,"CHLOROPHYLL-A, CORRECTED",24.1,ug/L
POLESOUT,7198,14-NOV-1988 13:47,G,TURBIDITY,5.4,NTU
POLESOUT,7198,14-NOV-1988 13:47,G,"PHOSPHATE, ORTHO AS P",-0.004,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,"KJELDAHL NITROGEN, TOTAL",1.53,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,NITRITE-N,-0.004,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,NITRATE+NITRITE-N,-0.004,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,COLOR,61.0,PCU
POLESOUT,7198,14-NOV-1988 13:47,G,SECCHI DISK DEPTH,0.9,meters
POLESOUT,7198,14-NOV-1988 13:47,G,"PH, FIELD",8.0,None
POLESOUT,7198,14-NOV-1988 13:47,G,"SP CONDUCTIVITY, FIELD",513.0,uS/cm
POLESOUT,7198,14-NOV-1988 13:47,G,DISSOLVED OXYGEN,9.1,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,AMMONIA-N,0.0,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,"CHLOROPHYLL-A, CORRECTED",20.0,ug/L
POLESOUT,7198,14-NOV-1988 13:47,G,"ALKALINITY, TOT, CACO3",131.3,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,NITRATE-N,-0.004,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,PHEOPHYTIN,-0.8,ug/L
POLESOUT,7198,14-NOV-1988 13:47,G,CHLOROPHYLL-A,20.1,ug/L
POLESOUT,7198,14-NOV-1988 13:47,G,CHLORIDE,69.3,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,"PHOSPHATE, TOTAL AS P",0.15,mg/L
POLESOUT,7198,14-NOV-1988 13:47,G,Temperature,25.7,Deg C
POLESOUT,7264,29-NOV-1988 12:50,G,Temperature,20.7,Deg C
POLESOUT,7264,29-NOV-1988 12:50,G,"SP CONDUCTIVITY, FIELD",541.0,uS/cm
POLESOUT,7264,29-NOV-1988 12:50,G,AMMONIA-N,0.0,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,"CHLOROPHYLL-A, CORRECTED",64.5,ug/L
POLESOUT,7264,29-NOV-1988 12:50,G,"ALKALINITY, TOT, CACO3",108.6,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,NITRATE-N,-0.004,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,PHEOPHYTIN,-1.1,ug/L
POLESOUT,7264,29-NOV-1988 12:50,G,CHLOROPHYLL-A,65.4,ug/L
POLESOUT,7264,29-NOV-1988 12:50,G,CHLORIDE,74.8,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,"PHOSPHATE, TOTAL AS P",0.069,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,"PHOSPHATE, ORTHO AS P",0.005,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,"KJELDAHL NITROGEN, TOTAL",2.03,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,NITRITE-N,-0.004,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,NITRATE+NITRITE-N,-0.004,mg/L
POLESOUT,7264,29-NOV-1988 12:50,G,COLOR,42.0,PCU
POLESOUT,7264,29-NOV-1988 12:50,G,TURBIDITY,7.4,NTU
POLESOUT,7264,29-NOV-1988 12:50,G,SECCHI DISK DEPTH,0.7,meters
POLESOUT,7264,29-NOV-1988 12:50,G,"PH, FIELD",8.3,None
POLESOUT,7264,29-NOV-1988 12:50,G,DISSOLVED OXYGEN,9.3,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,DISSOLVED OXYGEN,9.2,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,Temperature,21.6,Deg C
POLESOUT,7333,12-DEC-1988 13:10,G,SECCHI DISK DEPTH,0.7,meters
POLESOUT,7333,12-DEC-1988 13:10,G,TURBIDITY,6.2,NTU
POLESOUT,7333,12-DEC-1988 13:10,G,COLOR,28.0,PCU
POLESOUT,7333,12-DEC-1988 13:10,G,NITRATE+NITRITE-N,0.005,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,NITRITE-N,-0.004,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,AMMONIA-N,-0.01,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,"KJELDAHL NITROGEN, TOTAL",1.79,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,"PHOSPHATE, ORTHO AS P",0.005,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,"PHOSPHATE, TOTAL AS P",0.052000000000000005,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,CHLORIDE,74.0,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,CHLOROPHYLL-A,53.7,ug/L
POLESOUT,7333,12-DEC-1988 13:10,G,PHEOPHYTIN,-0.3,ug/L
POLESOUT,7333,12-DEC-1988 13:10,G,NITRATE-N,-0.004,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,"ALKALINITY, TOT, CACO3",116.6,mg/L
POLESOUT,7333,12-DEC-1988 13:10,G,"PH, FIELD",8.1,None
POLESOUT,7333,12-DEC-1988 13:10,G,"CHLOROPHYLL-A, CORRECTED",52.6,ug/L
POLESOUT,7333,12-DEC-1988 13:10,G,"SP CONDUCTIVITY, FIELD",541.0,uS/cm
POLESOUT,7384,10-JAN-1989 12:40,G,"PH, FIELD",7.7,None
POLESOUT,7384,10-JAN-1989 12:40,G,"ALKALINITY, TOT, CACO3",123.4,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,NITRATE-N,0.009000000000000001,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,PHEOPHYTIN,1.2,ug/L
POLESOUT,7384,10-JAN-1989 12:40,G,CHLOROPHYLL-A,13.8,ug/L
POLESOUT,7384,10-JAN-1989 12:40,G,"IRON, TOTAL",130.0,ug/L
POLESOUT,7384,10-JAN-1989 12:40,G,HARDNESS AS CACO3,166.2,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,SULFATE,39.0,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,CHLORIDE,81.6,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,MAGNESIUM,15.09,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,CALCIUM,41.7,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,POTASSIUM,5.68,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,SODIUM,53.35,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,SILICA,10.3,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,"PHOSPHATE, TOTAL AS P",0.04,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,"PHOSPHATE, ORTHO AS P",0.005,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,"KJELDAHL NITROGEN, TOTAL",1.06,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,AMMONIA-N,-0.01,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,NITRITE-N,0.005,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,Temperature,23.0,Deg C
POLESOUT,7384,10-JAN-1989 12:40,G,DISSOLVED OXYGEN,8.0,mg/L
POLESOUT,7384,10-JAN-1989 12:40,G,"SP CONDUCTIVITY, FIELD",577.0,uS/cm
POLESOUT,7384,10-JAN-1989 12:40,G,"CHLOROPHYLL-A, CORRECTED",12.8,ug/L
POLESOUT,7384,10-JAN-1989 12:40,G,SECCHI DISK DEPTH,1.2,meters
POLESOUT,7384,10-JAN-1989 12:40,G,TURBIDITY,3.8,NTU
POLESOUT,7384,10-JAN-1989 12:40,G,COLOR,29.0,PCU
POLESOUT,7384,10-JAN-1989 12:40,G,NITRATE+NITRITE-N,0.013999999999999999,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,Temperature,18.9,Deg C
POLESOUT,7453,24-JAN-1989 12:05,G,AMMONIA-N,0.0,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,"ALKALINITY, TOT, CACO3",120.7,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,NITRATE-N,-0.004,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,PHEOPHYTIN,-1.3,ug/L
POLESOUT,7453,24-JAN-1989 12:05,G,CHLOROPHYLL-A,15.4,ug/L
POLESOUT,7453,24-JAN-1989 12:05,G,CHLORIDE,79.5,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,"PHOSPHATE, TOTAL AS P",0.040999999999999995,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,"PHOSPHATE, ORTHO AS P",0.009000000000000001,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,"KJELDAHL NITROGEN, TOTAL",1.28,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,NITRITE-N,-0.004,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,NITRATE+NITRITE-N,-0.004,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,COLOR,25.0,PCU
POLESOUT,7453,24-JAN-1989 12:05,G,TURBIDITY,4.6,NTU
POLESOUT,7453,24-JAN-1989 12:05,G,SECCHI DISK DEPTH,1.1,meters
POLESOUT,7453,24-JAN-1989 12:05,G,"PH, FIELD",8.1,None
POLESOUT,7453,24-JAN-1989 12:05,G,"SP CONDUCTIVITY, FIELD",567.0,uS/cm
POLESOUT,7453,24-JAN-1989 12:05,G,DISSOLVED OXYGEN,9.2,mg/L
POLESOUT,7453,24-JAN-1989 12:05,G,"CHLOROPHYLL-A, CORRECTED",15.8,ug/L
POLESOUT,7505,06-FEB-1989 12:32,G,"PHOSPHATE, TOTAL AS P",0.040999999999999995,mg/L
POLESOUT,7505,06-FEB-1989 12:32,G,Temperature,25.8,Deg C
POLESOUT,7505,06-FEB-1989 12:32,G,CHLOROPHYLL-A,19.7,ug/L
POLESOUT,7505,06-FEB-1989 12:32,G,PHEOPHYTIN,1.4,ug/L
POLESOUT,7505,06-FEB-1989 12:32,G,NITRATE-N,-0.004,mg/L
POLESOUT,7505,06-FEB-1989 12:32,G,"ALKALINITY, TOT, CACO3",116.9,mg/L
POLESOUT,7505,06-FEB-1989 12:32,G,"CHLOROPHYLL-A, CORRECTED",18.4,ug/L
POLESOUT,7505,06-FEB-1989 12:32,G,DISSOLVED OXYGEN,8.2,mg/L
POLESOUT,7505,06-FEB-1989 12:32,G,"SP CONDUCTIVITY, FIELD",566.0,uS/cm
